sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
6215,Çocukları temizliğe alıştırmalı .,Çocukları temizliğe alıştırmalı .,Çocukları temizliğe alıştırmalı .,,,True,1.0
6216,Önümden temiz pak giyinmiş bir kızla geçti .,Önümden temiz pak giyinmiş bir kızla geçti .,Önümden temiz pak giyinmiş bir kızla geçti .,,,True,1.0
6217,"Temkinli , ağır hareketler hoş görülüyor , daha tesir yapıyordu .","Temkinli , ağır hareketler hoş görülüyor , daha tesir yapıyordu .","Temkinli , ağır hareketler hoş görülüyor , daha tesir yapıyordu .",,,True,1.0
6218,Acayip ve tempolu bir ses geliyor .,Acayip ve tempolu bir ses geliyor .,Acayip ve tempolu bir ses geliyor .,,,True,1.0
6219,Toplumumuzda çizgileri belirlenmiş bir tipin temsilcisiydi .,Toplumumuzda çizgileri belirlenmiş bir tipin temsilcisiydi .,Toplumumuzda çizgileri belirlenmiş bir tipin temsilcisiydi .,,,True,1.0
6220,Gerçekten tenimiz kendisini beslemeye mecbur olduğumuz için binlerce güçlüklere sebep olur .,Gerçekten tenimiz kendisini beslemeye mecbur olduğumuz için binlerce güçlüklere sebep olur .,Gerçekten tenimiz kendisini beslemeye mecbur olduğumuz için binlerce güçlüklere sebep olur .,,,True,1.0
6221,Bir çocuğa tencere getirmesini tembihliyordu .,Bir çocuğa tencere getirmesini tembihliyordu .,Bir çocuğa tencere getirmesini tembihliyordu .,,,True,1.0
6222,Gezintilerini ve jimnastiğini üstü örtülü teneffüshanede yapıyordu .,Gezintilerini ve jimnastiğini üstü örtülü teneffüshanede yapıyordu .,Gezintilerini ve jimnastiğini üstü örtülü teneffüshanede yapıyordu .,,,True,1.0
6223,Teneke maşrapa .,Teneke maşrapa .,Teneke maşrapa .,,,True,1.0
6224,"Köpek , balıkçının kumsalda bir çalı ateşi üzerinde kaynamakta olan bir teneke katranını devirmişti .","Köpek , balıkçının kumsalda bir çalı ateşi üzerinde kaynamakta olan bir teneke katranını devirmişti .","Köpek , balıkçının kumsalda bir çalı ateşi üzerinde kaynamakta olan bir teneke katranını devirmişti .",,,True,1.0
6225,Eleştirmeli bir yazı .,Eleştirmeli bir yazı .,Eleştirmeli bir yazı .,,,True,1.0
6226,Bir sanat eserini tenkit ne güç iştir .,Bir sanat eserini tenkit ne güç iştir .,Bir sanat eserini tenkit ne güç iştir .,,,True,1.0
6227,"O tennurelerin elvan elvan renkleri ve bu renklerin göz alıcı , baş döndürücü kasırgası var .","O tennurelerin elvan elvan renkleri ve bu renklerin göz alıcı , baş döndürücü kasırgası var .","O tennurelerin elvan elvan renkleri ve bu renklerin göz alıcı , baş döndürücü kasırgası var .",,,True,1.0
6228,En üst setin bir özelliği ağaçtan ağaca tente gerilmiş olmasıdır .,En üst setin bir özelliği ağaçtan ağaca tente gerilmiş olmasıdır .,En üst setin bir özelliği ağaçtan ağaca tente gerilmiş olmasıdır .,,,True,1.0
6229,İyot tentürü .,İyot tentürü .,İyot tentürü .,,,True,1.0
6230,Ankara Palas'ta kendisine dörtte üç oranında indirim yapılırdı .,Ankara Palas'ta kendisine dörtte üç oranında indirim yapılırdı .,Ankara Palas'ta kendisine dörtte üç oranında indirim yapılırdı .,,,True,1.0
6231,Tepemde durup canımı sıktı .,Tepemde durup canımı sıktı .,Tepemde durup canımı sıktı .,,,True,1.0
6232,"Derenin sağ tarafına yükselen tepenin yamaçları daha hafif eğimli , daha genişti .","Derenin sağ tarafına yükselen tepenin yamaçları daha hafif eğimli , daha genişti .","Derenin sağ tarafına yükselen tepenin yamaçları daha hafif eğimli , daha genişti .",,,True,1.0
6233,Tepeli arazi .,Tepeli arazi .,Tepeli arazi .,,,True,1.0
6234,"Tekmelediler , üzerime çıkıp tepindiler .","Tekmelediler , üzerime çıkıp tepindiler .","Tekmelediler , üzerime çıkıp tepindiler .",,,True,1.0
6235,İşte deniz suyunun tuzunu eleyip çölü sulayıp kazanılan meralar .,İşte deniz suyunun tuzunu eleyip çölü sulayıp kazanılan meralar .,İşte deniz suyunun tuzunu eleyip çölü sulayıp kazanılan meralar .,,,True,1.0
6236,Böyle bir yorum hiçbir şey öğretmez .,Böyle bir yorum hiçbir şey öğretmez .,Böyle bir yorum hiçbir şey öğretmez .,,,True,1.0
6237,"Kondulardan birinin duvarını tekmeyle yıkan bir yıkımcı , topal bir kadından ilk darbeyi yedi .","Kondulardan birinin duvarını tekmeyle yıkan bir yıkımcı , topal bir kadından ilk darbeyi yedi .","Kondulardan birinin duvarını tekmeyle yıkan bir yıkımcı , topal bir kadından ilk darbeyi yedi .",,,True,1.0
6238,"Gelmiş buraya , başını sokacak , ekmeğini kazanacak bir yer bulmuş , hiç bunu teper mi ?","Gelmiş buraya , başını sokacak , ekmeğini kazanacak bir yer bulmuş , hiç bunu teper mi ?","Gelmiş buraya , başını sokacak , ekmeğini kazanacak bir yer bulmuş , hiç bunu teper mi ?",,,True,1.0
6239,Siz hiç eski tahtalara yağlı boya yaptınız mı ? / Bütün iş ilk çekilen boyadadır astarda . / Astar düzgün değilse tepserir boya / Islak duvarlar gibi dökülür pul pul,Siz hiç eski tahtalara yağlı boya yaptınız mı ? / Bütün iş ilk çekilen boyadadır astarda . / Astar düzgün değilse tepserir boya / Islak duvarlar gibi dökülür pul pul,Siz hiç eski tahtalara yağlı boya yaptınız mı ? / Bütün iş ilk çekilen boyadadır astarda . / Astar düzgün değilse tepserir boya / Islak duvarlar gibi dökülür pul pul,,,True,1.0
6240,"Bir küçük çırak , koltuğunda pasta dolu bir tepsiyle dışarı çıktı .","Bir küçük çırak , koltuğunda pasta dolu bir tepsiyle dışarı çıktı .","Bir küçük çırak , koltuğunda pasta dolu bir tepsiyle dışarı çıktı .",,,True,1.0
6241,Bu teraneleri çok işittik .,Bu teraneleri çok işittik .,Bu teraneleri çok işittik .,,,True,1.0
6242,"Sonra beyaz bir maşlahla o hanım ve arkasında bir zenci kız ince iskeleden terazileniyor , yaylanıyor gibi geçiyorlar .","Sonra beyaz bir maşlahla o hanım ve arkasında bir zenci kız ince iskeleden terazileniyor , yaylanıyor gibi geçiyorlar .","Sonra beyaz bir maşlahla o hanım ve arkasında bir zenci kız ince iskeleden terazileniyor , yaylanıyor gibi geçiyorlar .",,,True,1.0
6243,"Davudi sesi , şetareti , terbiyesi kendisini hem kadınlara hem erkeklere sevdirmişti .","Davudi sesi , şetareti , terbiyesi kendisini hem kadınlara hem erkeklere sevdirmişti .","Davudi sesi , şetareti , terbiyesi kendisini hem kadınlara hem erkeklere sevdirmişti .",,,True,1.0
6244,Yemeği baharatlarla terbiyeledi .,Yemeği baharatlarla terbiyeledi .,Yemeği baharatlarla terbiyeledi .,,,True,1.0
6245,"Böyle bir terbiyesiz , misafir diye çağrılır mı ?","Böyle bir terbiyesiz , misafir diye çağrılır mı ?","Böyle bir terbiyesiz , misafir diye çağrılır mı ?",,,True,1.0
6246,"Öyle , delicesine , edepsizcesine borç harç yer , yaşardı .","Öyle , delicesine , edepsizcesine borç harç yer , yaşardı .","Öyle , delicesine , edepsizcesine borç harç yer , yaşardı .",,,True,1.0
6247,"Biz , telif eser ayarında bir sanat kıymeti taşıyan tercümelere teşekkür edelim .","Biz , telif eser ayarında bir sanat kıymeti taşıyan tercümelere teşekkür edelim .","Biz , telif eser ayarında bir sanat kıymeti taşıyan tercümelere teşekkür edelim .",,,True,1.0
6248,Hâlâ eski zenginliğinin hasedini üstüne çeker ve eski terekelerinin veraset vergilerini öder .,Hâlâ eski zenginliğinin hasedini üstüne çeker ve eski terekelerinin veraset vergilerini öder .,Hâlâ eski zenginliğinin hasedini üstüne çeker ve eski terekelerinin veraset vergilerini öder .,,,True,1.0
6249,Tereyağlı baklava .,Tereyağlı baklava .,Tereyağlı baklava .,,,True,1.0
6250,"Artık serbestim , koynumda terhis kâğıdımla dönüş yolundayım .","Artık serbestim , koynumda terhis kâğıdımla dönüş yolundayım .","Artık serbestim , koynumda terhis kâğıdımla dönüş yolundayım .",,,True,1.0
6251,Avluda terkiden yere atladığında öfkeden kudurmuştu .,Avluda terkiden yere atladığında öfkeden kudurmuştu .,Avluda terkiden yere atladığında öfkeden kudurmuştu .,,,True,1.0
6252,Testi terliyor .,Testi terliyor .,Testi terliyor .,,,True,1.0
6253,Bu iş beni terletti .,Bu iş beni terletti .,Bu iş beni terletti .,,,True,1.0
6254,"Kenarları dört parmak yağ bağlamış fesinden , eski terlikten hiç farkı kalmamış .","Kenarları dört parmak yağ bağlamış fesinden , eski terlikten hiç farkı kalmamış .","Kenarları dört parmak yağ bağlamış fesinden , eski terlikten hiç farkı kalmamış .",,,True,1.0
6255,"Kalaycılık , kasaplık , terlikçilik gibi sanatlar melezlerin elindedir .","Kalaycılık , kasaplık , terlikçilik gibi sanatlar melezlerin elindedir .","Kalaycılık , kasaplık , terlikçilik gibi sanatlar melezlerin elindedir .",,,True,1.0
6256,Benim termosumda bir parça su kalmıştı .,Benim termosumda bir parça su kalmıştı .,Benim termosumda bir parça su kalmıştı .,,,True,1.0
6257,Elinin tersiyle küçük bir tokat vurmuştu .,Elinin tersiyle küçük bir tokat vurmuştu .,Elinin tersiyle küçük bir tokat vurmuştu .,,,True,1.0
6258,"Ters sözlerinle , fazilet iddialarınla beni hırpalama .","Ters sözlerinle , fazilet iddialarınla beni hırpalama .","Ters sözlerinle , fazilet iddialarınla beni hırpalama .",,,True,1.0
6259,"İstanbul'un camileri , tersaneleri , uzaktan seyrettiği sarayları onu çok meşgul etti .","İstanbul'un camileri , tersaneleri , uzaktan seyrettiği sarayları onu çok meşgul etti .","İstanbul'un camileri , tersaneleri , uzaktan seyrettiği sarayları onu çok meşgul etti .",,,True,1.0
6260,Arada gelenlerin çoğu kapıdan bakıp oturmadan geri dönüyorlardı .,Arada gelenlerin çoğu kapıdan bakıp oturmadan geri dönüyorlardı .,Arada gelenlerin çoğu kapıdan bakıp oturmadan geri dönüyorlardı .,,,True,1.0
6261,"O sessiz , sakin insan birden tersleşti .","O sessiz , sakin insan birden tersleşti .","O sessiz , sakin insan birden tersleşti .",,,True,1.0
6262,Vurulup tertemiz alnından uzanmış yatıyor .,Vurulup tertemiz alnından uzanmış yatıyor .,Vurulup tertemiz alnından uzanmış yatıyor .,,,True,1.0
6263,Şimdi yol tertibatını konuşamaz mıyız ? diye sordu .,Şimdi yol tertibatını konuşamaz mıyız ? diye sordu .,Şimdi yol tertibatını konuşamaz mıyız ? diye sordu .,,,True,1.0
6264,O eyyam hükûmetin ressamlar için tertiplediği yurt gezilerine katılmıştık .,O eyyam hükûmetin ressamlar için tertiplediği yurt gezilerine katılmıştık .,O eyyam hükûmetin ressamlar için tertiplediği yurt gezilerine katılmıştık .,,,True,1.0
6265,"Frenk illerinde tenorların akbabaya dönmüş , kartlaşmışlarına bile terütaze kızlar gönül verirlermiş .","Frenk illerinde tenorların akbabaya dönmüş , kartlaşmışlarına bile terütaze kızlar gönül verirlermiş .","Frenk illerinde tenorların akbabaya dönmüş , kartlaşmışlarına bile terütaze kızlar gönül verirlermiş .",,,True,1.0
6266,Başkalarının dikişi görünüşte bizimkinden ayırt edilmez gibidir .,Başkalarının dikişi görünüşte bizimkinden ayırt edilmez gibidir .,Başkalarının dikişi görünüşte bizimkinden ayırt edilmez gibidir .,,,True,1.0
6267,Bilmeden acı bir tesadüfün eliyle Hakan'a giden bir armağana taarruz etmiş ve büyük bir günah işlemişti .,Bilmeden acı bir tesadüfün eliyle Hakan'a giden bir armağana taarruz etmiş ve büyük bir günah işlemişti .,Bilmeden acı bir tesadüfün eliyle Hakan'a giden bir armağana taarruz etmiş ve büyük bir günah işlemişti .,,,True,1.0
6268,Sahifede tesadüfi bir fark bulunsa bu arızi farkı göremeyecekti .,Sahifede tesadüfi bir fark bulunsa bu arızi farkı göremeyecekti .,Sahifede tesadüfi bir fark bulunsa bu arızi farkı göremeyecekti .,,,True,1.0
6269,"Ev sahibi erkek beni , kadın da onu teskine uğraşıyordu .","Ev sahibi erkek beni , kadın da onu teskine uğraşıyordu .","Ev sahibi erkek beni , kadın da onu teskine uğraşıyordu .",,,True,1.0
6270,Öz şiir tesmiyesini gülünç ve iddialı görenler vardı .,Öz şiir tesmiyesini gülünç ve iddialı görenler vardı .,Öz şiir tesmiyesini gülünç ve iddialı görenler vardı .,,,True,1.0
6271,Hayal meyal seçtiklerini isabetle tespit edemezler .,Hayal meyal seçtiklerini isabetle tespit edemezler .,Hayal meyal seçtiklerini isabetle tespit edemezler .,,,True,1.0
6272,Ağaç testeresi .,Ağaç testeresi .,Ağaç testeresi .,,,True,1.0
6273,"Bu kâtibin son derece mahcup , namuslu , hayâlı olmasını istiyorsanız imtihan edeceksiniz , değil mi ?","Bu kâtibin son derece mahcup , namuslu , hayâlı olmasını istiyorsanız imtihan edeceksiniz , değil mi ?","Bu kâtibin son derece mahcup , namuslu , hayâlı olmasını istiyorsanız imtihan edeceksiniz , değil mi ?",,,True,1.0
6274,"Kumpanyanın kurulmasında başı çeken gerçekte , ecnebi bir banka .","Kumpanyanın kurulmasında başı çeken gerçekte , ecnebi bir banka .","Kumpanyanın kurulmasında başı çeken gerçekte , ecnebi bir banka .",,,True,1.0
6275,Bu yüzden teşkilatı kendi çıkarları için kullanmaya tenezzül etmedi .,Bu yüzden teşkilatı kendi çıkarları için kullanmaya tenezzül etmedi .,Bu yüzden teşkilatı kendi çıkarları için kullanmaya tenezzül etmedi .,,,True,1.0
6276,O uğursuz teşrih atlasını hazırlamaya da işte böyle başladı .,O uğursuz teşrih atlasını hazırlamaya da işte böyle başladı .,O uğursuz teşrih atlasını hazırlamaya da işte böyle başladı .,,,True,1.0
6277,Türkiye Büyük Millet Meclisindeki siyasi parti gruplarınca yasama dokunulmazlığı ile ilgili görüşme yapılamaz .,Türkiye Büyük Millet Meclisindeki siyasi parti gruplarınca yasama dokunulmazlığı ile ilgili görüşme yapılamaz .,Türkiye Büyük Millet Meclisindeki siyasi parti gruplarınca yasama dokunulmazlığı ile ilgili görüşme yapılamaz .,,,True,1.0
6278,"Bu suçlar arasında en büyüklerinden biri de uğurlama , karşılama törenlerinin kaldırılması oldu .","Bu suçlar arasında en büyüklerinden biri de uğurlama , karşılama törenlerinin kaldırılması oldu .","Bu suçlar arasında en büyüklerinden biri de uğurlama , karşılama törenlerinin kaldırılması oldu .",,,True,1.0
6279,"Bir çay bardağını dökmeden içebilmek , tetiği eli titremeden çekebilmek kadar bir itiyat meselesidir .","Bir çay bardağını dökmeden içebilmek , tetiği eli titremeden çekebilmek kadar bir itiyat meselesidir .","Bir çay bardağını dökmeden içebilmek , tetiği eli titremeden çekebilmek kadar bir itiyat meselesidir .",,,True,1.0
6280,"İyi yapılmış bir yemeği yerken ölçüyü kaçırmak , yine hastalık tetiklemektir .","İyi yapılmış bir yemeği yerken ölçüyü kaçırmak , yine hastalık tetiklemektir .","İyi yapılmış bir yemeği yerken ölçüyü kaçırmak , yine hastalık tetiklemektir .",,,True,1.0
6281,"Eğer bu derece tevatür olmamış olsaydı , bu alışverişten çoktan vazgeçecekti .","Eğer bu derece tevatür olmamış olsaydı , bu alışverişten çoktan vazgeçecekti .","Eğer bu derece tevatür olmamış olsaydı , bu alışverişten çoktan vazgeçecekti .",,,True,1.0
6282,"Narayı müteakip müthiş bir küfür yaylımı , daha ardından feryat ve figan .","Narayı müteakip müthiş bir küfür yaylımı , daha ardından feryat ve figan .","Narayı müteakip müthiş bir küfür yaylımı , daha ardından feryat ve figan .",,,True,1.0
6283,Ama zeytinyağı tüccarı böyle bir değişikliği kesinlikle tasvip etmezdi .,Ama zeytinyağı tüccarı böyle bir değişikliği kesinlikle tasvip etmezdi .,Ama zeytinyağı tüccarı böyle bir değişikliği kesinlikle tasvip etmezdi .,,,True,1.0
6284,Bu hasretin garip tezahürleri de vardı .,Bu hasretin garip tezahürleri de vardı .,Bu hasretin garip tezahürleri de vardı .,,,True,1.0
6285,"Tiyatrolar sayıca arttı , bunun sonucu seyirci sayısında da artma oldu .","Tiyatrolar sayıca arttı , bunun sonucu seyirci sayısında da artma oldu .","Tiyatrolar sayıca arttı , bunun sonucu seyirci sayısında da artma oldu .",,,True,1.0
6286,"Bir tezgâhtan öbürüne koşuyor , bir kumaş topunu bırakıp başkasına saldırıyordu .","Bir tezgâhtan öbürüne koşuyor , bir kumaş topunu bırakıp başkasına saldırıyordu .","Bir tezgâhtan öbürüne koşuyor , bir kumaş topunu bırakıp başkasına saldırıyordu .",,,True,1.0
6287,Halı tezgâhı .,Halı tezgâhı .,Halı tezgâhı .,,,True,1.0
6288,"Tezgâhtarlık , figüranlık derken kendini satmasını bilememiş , ucuza gitmişti .","Tezgâhtarlık , figüranlık derken kendini satmasını bilememiş , ucuza gitmişti .","Tezgâhtarlık , figüranlık derken kendini satmasını bilememiş , ucuza gitmişti .",,,True,1.0
6289,Şimdi bana bu tezyifkâr türküyü söyleterek hıncını çıkartıyordu .,Şimdi bana bu tezyifkâr türküyü söyleterek hıncını çıkartıyordu .,Şimdi bana bu tezyifkâr türküyü söyleterek hıncını çıkartıyordu .,,,True,1.0
6290,"İki yabancı dil bilen , okumuş , kibar bir tıbbiye talebesi .","İki yabancı dil bilen , okumuş , kibar bir tıbbiye talebesi .","İki yabancı dil bilen , okumuş , kibar bir tıbbiye talebesi .",,,True,1.0
6291,"Maviş Hanım'ın elinde tığ , pencerenin önüne oturmuş , sabırla dantel üretir , görmüyor mu ?","Maviş Hanım'ın elinde tığ , pencerenin önüne oturmuş , sabırla dantel üretir , görmüyor mu ?","Maviş Hanım'ın elinde tığ , pencerenin önüne oturmuş , sabırla dantel üretir , görmüyor mu ?",,,True,1.0
6292,"Camına vurdular , açtı , Ahmet kızın ağzına bir mendil tıkadı .","Camına vurdular , açtı , Ahmet kızın ağzına bir mendil tıkadı .","Camına vurdular , açtı , Ahmet kızın ağzına bir mendil tıkadı .",,,True,1.0
6293,Borudaki tıkanıklığı giderdik,Borudaki tıkanıklığı giderdik,Borudaki tıkanıklığı giderdik,,,True,1.0
6294,Mecliste altmış kişi bir odaya tıkıldık .,Mecliste altmış kişi bir odaya tıkıldık .,Mecliste altmış kişi bir odaya tıkıldık .,,,True,1.0
6295,Kapı tıkırdadı .,Kapı tıkırdadı .,Kapı tıkırdadı .,,,True,1.0
6296,İkisi de tıkız ve aynı boyda .,İkisi de tıkız ve aynı boyda .,İkisi de tıkız ve aynı boyda .,,,True,1.0
6297,Tıkız hamur .,Tıkız hamur .,Tıkız hamur .,,,True,1.0
6298,Devam etmek için bağlantıya tıklayınız .,Devam etmek için bağlantıya tıklayınız .,Devam etmek için bağlantıya tıklayınız .,,,True,1.0
6299,Her birinin ağzına avucundaki et parçasını tıktı .,Her birinin ağzına avucundaki et parçasını tıktı .,Her birinin ağzına avucundaki et parçasını tıktı .,,,True,1.0
6300,"Hele bu Cumhuriyet sözünü ne seviyor , nasıl sihirli bir deyim , her şeyi bir anda değiştiriverecek bir tılsımmış gibi tekrarlıyor .","Hele bu Cumhuriyet sözünü ne seviyor , nasıl sihirli bir deyim , her şeyi bir anda değiştiriverecek bir tılsımmış gibi tekrarlıyor .","Hele bu Cumhuriyet sözünü ne seviyor , nasıl sihirli bir deyim , her şeyi bir anda değiştiriverecek bir tılsımmış gibi tekrarlıyor .",,,True,1.0
6301,"Merkeplere atladılar , şeftali bahçelerinden geçtikten sonra tımar görmemiş sık , gür bir ayvalığa daldılar .","Merkeplere atladılar , şeftali bahçelerinden geçtikten sonra tımar görmemiş sık , gür bir ayvalığa daldılar .","Merkeplere atladılar , şeftali bahçelerinden geçtikten sonra tımar görmemiş sık , gür bir ayvalığa daldılar .",,,True,1.0
6302,"Çırpınmamam için tımarcı kollarımı , hasta bakıcı kız başımı tuttu .","Çırpınmamam için tımarcı kollarımı , hasta bakıcı kız başımı tuttu .","Çırpınmamam için tımarcı kollarımı , hasta bakıcı kız başımı tuttu .",,,True,1.0
6303,"Vaziyet o kadar gergin bir hâle gelmişti ki , böyle bir teselliye düşebilmek için tımarhanelik hasta olmak lazımdı .","Vaziyet o kadar gergin bir hâle gelmişti ki , böyle bir teselliye düşebilmek için tımarhanelik hasta olmak lazımdı .","Vaziyet o kadar gergin bir hâle gelmişti ki , böyle bir teselliye düşebilmek için tımarhanelik hasta olmak lazımdı .",,,True,1.0
6304,Sahan tıngadak düştü .,Sahan tıngadak düştü .,Sahan tıngadak düştü .,,,True,1.0
6305,Mustafa sesimdeki alaycı tınıdan kuşkulandı .,Mustafa sesimdeki alaycı tınıdan kuşkulandı .,Mustafa sesimdeki alaycı tınıdan kuşkulandı .,,,True,1.0
6306,Tıpış tıpış merdivenden inerken / Yazması boyna dolanır severken,Tıpış tıpış merdivenden inerken / Yazması boyna dolanır severken,Tıpış tıpış merdivenden inerken / Yazması boyna dolanır severken,,,True,1.0
6307,Yüreği tıp tıp atıyor .,Yüreği tıp tıp atıyor .,Yüreği tıp tıp atıyor .,,,True,1.0
6308,Merdiven korkuluğu demek olan tırabzanın başındaki direk başlığa tırabzan babası denir .,Merdiven korkuluğu demek olan tırabzanın başındaki direk başlığa tırabzan babası denir .,Merdiven korkuluğu demek olan tırabzanın başındaki direk başlığa tırabzan babası denir .,,,True,1.0
6309,Üç günlük tıraşıyla hasta yatıyordu .,Üç günlük tıraşıyla hasta yatıyordu .,Üç günlük tıraşıyla hasta yatıyordu .,,,True,1.0
6310,"Hem yalnız bu değil , hepsi böyle , tırhallı , bir hâlli .","Hem yalnız bu değil , hepsi böyle , tırhallı , bir hâlli .","Hem yalnız bu değil , hepsi böyle , tırhallı , bir hâlli .",,,True,1.0
6311,Hafif tırıs üzere yürüyen hayvanı âdeta dörtnala koşturmaya başlıyordu .,Hafif tırıs üzere yürüyen hayvanı âdeta dörtnala koşturmaya başlıyordu .,Hafif tırıs üzere yürüyen hayvanı âdeta dörtnala koşturmaya başlıyordu .,,,True,1.0
6312,Sakatlanıp tedavi gören oyuncu topallaya topallaya yeniden sahaya girince bizimkine tırıs tırıs yine kalenin arkasını boylamak düşerdi .,Sakatlanıp tedavi gören oyuncu topallaya topallaya yeniden sahaya girince bizimkine tırıs tırıs yine kalenin arkasını boylamak düşerdi .,Sakatlanıp tedavi gören oyuncu topallaya topallaya yeniden sahaya girince bizimkine tırıs tırıs yine kalenin arkasını boylamak düşerdi .,,,True,1.0
6313,Radyatörün suyunu tazeledikten sonra virajlı yokuşu tırmanmaya başladı .,Radyatörün suyunu tazeledikten sonra virajlı yokuşu tırmanmaya başladı .,Radyatörün suyunu tazeledikten sonra virajlı yokuşu tırmanmaya başladı .,,,True,1.0
6314,Arabalarımız yavaş yavaş yükselen bir yokuşu tırmanıyordu .,Arabalarımız yavaş yavaş yükselen bir yokuşu tırmanıyordu .,Arabalarımız yavaş yavaş yükselen bir yokuşu tırmanıyordu .,,,True,1.0
6315,"Boğazın karşı yakasına tırmanan yolda atı üstünde , tarlasından Urla'ya dönen bir rençperle karşılaştılar .","Boğazın karşı yakasına tırmanan yolda atı üstünde , tarlasından Urla'ya dönen bir rençperle karşılaştılar .","Boğazın karşı yakasına tırmanan yolda atı üstünde , tarlasından Urla'ya dönen bir rençperle karşılaştılar .",,,True,1.0
6316,Yüzünde tırmıklar vardı .,Yüzünde tırmıklar vardı .,Yüzünde tırmıklar vardı .,,,True,1.0
6317,Kurban edilecek hayvanların iki tırnaklı olması lazımdır .,Kurban edilecek hayvanların iki tırnaklı olması lazımdır .,Kurban edilecek hayvanların iki tırnaklı olması lazımdır .,,,True,1.0
6318,Bu pulların tırtıllarından biri kopmuş .,Bu pulların tırtıllarından biri kopmuş .,Bu pulların tırtıllarından biri kopmuş .,,,True,1.0
6319,Ne ziraat ne ticaret için kâfi nüfus kaldı .,Ne ziraat ne ticaret için kâfi nüfus kaldı .,Ne ziraat ne ticaret için kâfi nüfus kaldı .,,,True,1.0
6320,"Mektup uzun değildi , biraz da ticari bir lisanla yazılmıştı .","Mektup uzun değildi , biraz da ticari bir lisanla yazılmıştı .","Mektup uzun değildi , biraz da ticari bir lisanla yazılmıştı .",,,True,1.0
6321,"Abdi Bey , sol gözünde beliren bir tikle , yay gibi gergin ve mosmor dudakları titreyerek onları seyretti .","Abdi Bey , sol gözünde beliren bir tikle , yay gibi gergin ve mosmor dudakları titreyerek onları seyretti .","Abdi Bey , sol gözünde beliren bir tikle , yay gibi gergin ve mosmor dudakları titreyerek onları seyretti .",,,True,1.0
6322,Ocağın üzerindeki saatin kırık bir kalp gibi vuran kuvvetsiz ve mahzun tik taklarını duydu .,Ocağın üzerindeki saatin kırık bir kalp gibi vuran kuvvetsiz ve mahzun tik taklarını duydu .,Ocağın üzerindeki saatin kırık bir kalp gibi vuran kuvvetsiz ve mahzun tik taklarını duydu .,,,True,1.0
6323,"Ne tilkidir o , bilmezsiniz .","Ne tilkidir o , bilmezsiniz .","Ne tilkidir o , bilmezsiniz .",,,True,1.0
6324,Tilmizliğe namzet olarak gösterecekleri gençleri yakından gördü .,Tilmizliğe namzet olarak gösterecekleri gençleri yakından gördü .,Tilmizliğe namzet olarak gösterecekleri gençleri yakından gördü .,,,True,1.0
6325,Batılılaşmanın yanlış anlaşılmasını sergileyen tip : Bihruz Bey .,Batılılaşmanın yanlış anlaşılmasını sergileyen tip : Bihruz Bey .,Batılılaşmanın yanlış anlaşılmasını sergileyen tip : Bihruz Bey .,,,True,1.0
6326,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,,,True,1.0
6327,"Yengecin Kıskacı'nı yazarken tipleme , olaylama , kurgulama sürecini görselliğin en uç noktalarına götürmeye çalıştım .","Yengecin Kıskacı'nı yazarken tipleme , olaylama , kurgulama sürecini görselliğin en uç noktalarına götürmeye çalıştım .","Yengecin Kıskacı'nı yazarken tipleme , olaylama , kurgulama sürecini görselliğin en uç noktalarına götürmeye çalıştım .",,,True,1.0
6328,"Hayatın insafsızlığı ile başlayan bir yakınma tiradı , sizin beceriksizliğinize dayanır .","Hayatın insafsızlığı ile başlayan bir yakınma tiradı , sizin beceriksizliğinize dayanır .","Hayatın insafsızlığı ile başlayan bir yakınma tiradı , sizin beceriksizliğinize dayanır .",,,True,1.0
6329,Tirendaz bir ev hanımı .,Tirendaz bir ev hanımı .,Tirendaz bir ev hanımı .,,,True,1.0
6330,Rıhtım kenarlarında en taze yosunların tirşe çizgisi var .,Rıhtım kenarlarında en taze yosunların tirşe çizgisi var .,Rıhtım kenarlarında en taze yosunların tirşe çizgisi var .,,,True,1.0
6331,Mor denizde gittikçe tirşeleşen bir renk beliriyordu .,Mor denizde gittikçe tirşeleşen bir renk beliriyordu .,Mor denizde gittikçe tirşeleşen bir renk beliriyordu .,,,True,1.0
6332,Onun için bu nargile tiryakiliğini dert saymaz .,Onun için bu nargile tiryakiliğini dert saymaz .,Onun için bu nargile tiryakiliğini dert saymaz .,,,True,1.0
6333,"Mırıltı o kadar hassaslaştı , titrekleşti ki dayanamadı .","Mırıltı o kadar hassaslaştı , titrekleşti ki dayanamadı .","Mırıltı o kadar hassaslaştı , titrekleşti ki dayanamadı .",,,True,1.0
6334,"Gözleri fırlamış , dudakları morarmıştı , elleri titriyor , sedası titriyordu .","Gözleri fırlamış , dudakları morarmıştı , elleri titriyor , sedası titriyordu .","Gözleri fırlamış , dudakları morarmıştı , elleri titriyor , sedası titriyordu .",,,True,1.0
6335,Her tiyatronun holünde ille smokinli bir müdüre rastlayacaksınız .,Her tiyatronun holünde ille smokinli bir müdüre rastlayacaksınız .,Her tiyatronun holünde ille smokinli bir müdüre rastlayacaksınız .,,,True,1.0
