sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
1390.test,"Bugüne kadar Karayamuklar ailesi tekelinde kalmış bir çöpsüz üzüm bütün nakit parası , malı ve şerefiyle rastgele birine kaptırılamazdı .","Bugüne kadar Karayamuklar ailesi tekelinde kalmış bir çöpsüz üzüm bütün nakit parası , malı ve şerefiyle rastgele birine kaptırılamazdı .","Bugüne kadar Karayamuklar ailesi tekelinde kalmış bir çöpsüz üzüm bütün nakit parası , malı ve şerefiyle rastgele birine kaptırılamazdı .",,,True,1.0
1391.test,"Geldi , çöreklendi , gitmek bilmedi .","Geldi , çöreklendi , gitmek bilmedi .","Geldi , çöreklendi , gitmek bilmedi .",,,True,1.0
1392.test,Çöreklik un .,Çöreklik un .,Çöreklik un .,,,True,1.0
1393.test,Yalnız göğsünün düğmelerini çöz .,Yalnız göğsünün düğmelerini çöz .,Yalnız göğsünün düğmelerini çöz .,,,True,1.0
1394.test,Altın suyu altının çözücüsüdür .,Altın suyu altının çözücüsüdür .,Altın suyu altının çözücüsüdür .,,,True,1.0
1395.test,"Bütün bu değişmelerin başıboş bırakılması , bir anarşi , bir çözülme hâline gelmesi güzel değildir .","Bütün bu değişmelerin başıboş bırakılması , bir anarşi , bir çözülme hâline gelmesi güzel değildir .","Bütün bu değişmelerin başıboş bırakılması , bir anarşi , bir çözülme hâline gelmesi güzel değildir .",,,True,1.0
1396.test,Yunan cephesinin çözülüp Anadolu'dan çekilmesiyle yine sulh elde edilmez .,Yunan cephesinin çözülüp Anadolu'dan çekilmesiyle yine sulh elde edilmez .,Yunan cephesinin çözülüp Anadolu'dan çekilmesiyle yine sulh elde edilmez .,,,True,1.0
1397.test,Kültürel kargaşayı oldukça başarılı bir şekilde çözümledi .,Kültürel kargaşayı oldukça başarılı bir şekilde çözümledi .,Kültürel kargaşayı oldukça başarılı bir şekilde çözümledi .,,,True,1.0
1398.test,Fakat kısa zamanda büyük edebi ele geçirdi ve meselenin çözümlenmesini yine büyüklerden öğrendi .,Fakat kısa zamanda büyük edebi ele geçirdi ve meselenin çözümlenmesini yine büyüklerden öğrendi .,Fakat kısa zamanda büyük edebi ele geçirdi ve meselenin çözümlenmesini yine büyüklerden öğrendi .,,,True,1.0
1399.test,Sıcak bir demir çubuktan niçin elini çekiyorsun ?,Sıcak bir demir çubuktan niçin elini çekiyorsun ?,Sıcak bir demir çubuktan niçin elini çekiyorsun ?,,,True,1.0
1400.test,"Sandukanın yeşil çuhasına başını dayadığında , sanki bir el saçlarını okşayıp teskin edecekti onu .","Sandukanın yeşil çuhasına başını dayadığında , sanki bir el saçlarını okşayıp teskin edecekti onu .","Sandukanın yeşil çuhasına başını dayadığında , sanki bir el saçlarını okşayıp teskin edecekti onu .",,,True,1.0
1401.test,Kocaman lokomotifler çuhçuhlarıyla istim boşaltarak gidip geliyorlardı .,Kocaman lokomotifler çuhçuhlarıyla istim boşaltarak gidip geliyorlardı .,Kocaman lokomotifler çuhçuhlarıyla istim boşaltarak gidip geliyorlardı .,,,True,1.0
1402.test,"Geceleri Ali , bir çula bürünerek yatıyordu .","Geceleri Ali , bir çula bürünerek yatıyordu .","Geceleri Ali , bir çula bürünerek yatıyordu .",,,True,1.0
1403.test,Halk onları hiçbir zaman aç bırakmaz .,Halk onları hiçbir zaman aç bırakmaz .,Halk onları hiçbir zaman aç bırakmaz .,,,True,1.0
1404.test,Kız bu şakaya darılır gibi oldu ; lakin Paşa bunu görünce daha ziyade çullandı .,Kız bu şakaya darılır gibi oldu ; lakin Paşa bunu görünce daha ziyade çullandı .,Kız bu şakaya darılır gibi oldu ; lakin Paşa bunu görünce daha ziyade çullandı .,,,True,1.0
1405.test,"Yanımızda , ne olur ne olmaz diye alınmış yarım çuval peksimet vardı .","Yanımızda , ne olur ne olmaz diye alınmış yarım çuval peksimet vardı .","Yanımızda , ne olur ne olmaz diye alınmış yarım çuval peksimet vardı .",,,True,1.0
1406.test,Ben şimdi sizin fikrinizi tenkit etmeyeceğim çünkü faydasızdır .,Ben şimdi sizin fikrinizi tenkit etmeyeceğim çünkü faydasızdır .,Ben şimdi sizin fikrinizi tenkit etmeyeceğim çünkü faydasızdır .,,,True,1.0
1407.test,"Ev bize dar geliyor , çürük çarık , akarı kokarı eksik değil .","Ev bize dar geliyor , çürük çarık , akarı kokarı eksik değil .","Ev bize dar geliyor , çürük çarık , akarı kokarı eksik değil .",,,True,1.0
1408.test,Sen toprakta çürürsün canım kardeşim / Ben ayakta,Sen toprakta çürürsün canım kardeşim / Ben ayakta,Sen toprakta çürürsün canım kardeşim / Ben ayakta,,,True,1.0
1409.test,Şayet iradesiz bir adamsanız az zamanda çürüyüp çökmeniz pek mümkündür .,Şayet iradesiz bir adamsanız az zamanda çürüyüp çökmeniz pek mümkündür .,Şayet iradesiz bir adamsanız az zamanda çürüyüp çökmeniz pek mümkündür .,,,True,1.0
1410.test,Su katılmamış bir dadaştı ve politika ile uğraşmamıştı .,Su katılmamış bir dadaştı ve politika ile uğraşmamıştı .,Su katılmamış bir dadaştı ve politika ile uğraşmamıştı .,,,True,1.0
1411.test,Dağbaşında gece yarısı beni kim görmek isteyebilir ?,Dağbaşında gece yarısı beni kim görmek isteyebilir ?,Dağbaşında gece yarısı beni kim görmek isteyebilir ?,,,True,1.0
1412.test,Hayat mütemadi ihtiyaçları yerine getirmeye uğraşmaktan ibaret çetin bir dağdağa .,Hayat mütemadi ihtiyaçları yerine getirmeye uğraşmaktan ibaret çetin bir dağdağa .,Hayat mütemadi ihtiyaçları yerine getirmeye uğraşmaktan ibaret çetin bir dağdağa .,,,True,1.0
1413.test,"Gece boyunca kırlarda yürüdü , dere tepe düz gitti ve bir dağın eteğine geldi .","Gece boyunca kırlarda yürüdü , dere tepe düz gitti ve bir dağın eteğine geldi .","Gece boyunca kırlarda yürüdü , dere tepe düz gitti ve bir dağın eteğine geldi .",,,True,1.0
1414.test,Hun İmparatorluğu'nun dağılışı .,Hun İmparatorluğu'nun dağılışı .,Hun İmparatorluğu'nun dağılışı .,,,True,1.0
1415.test,Siyah saçları hare hare suyun yüzüne dağıldı .,Siyah saçları hare hare suyun yüzüne dağıldı .,Siyah saçları hare hare suyun yüzüne dağıldı .,,,True,1.0
1416.test,"Bağırarak konuşmaktan hoşlanmaz , dağınık kıyafetle , kocasına bile görünmez bir kadın .","Bağırarak konuşmaktan hoşlanmaz , dağınık kıyafetle , kocasına bile görünmez bir kadın .","Bağırarak konuşmaktan hoşlanmaz , dağınık kıyafetle , kocasına bile görünmez bir kadın .",,,True,1.0
1417.test,İçerisi biraz dağınıkça fakat insana sükûnet veren bir yerdi .,İçerisi biraz dağınıkça fakat insana sükûnet veren bir yerdi .,İçerisi biraz dağınıkça fakat insana sükûnet veren bir yerdi .,,,True,1.0
1418.test,"Bunlar , matbaada basılan ve dağıtımı yapılan dergilerdi artık .","Bunlar , matbaada basılan ve dağıtımı yapılan dergilerdi artık .","Bunlar , matbaada basılan ve dağıtımı yapılan dergilerdi artık .",,,True,1.0
1419.test,Selamlar dağıtarak telaşsız ve yorgun bana doğru yürüyordu .,Selamlar dağıtarak telaşsız ve yorgun bana doğru yürüyordu .,Selamlar dağıtarak telaşsız ve yorgun bana doğru yürüyordu .,,,True,1.0
1420.test,"En büyük bahtiyarlık yasını dindiremez / Baba , benim kalbime sensiz kimse giremez","En büyük bahtiyarlık yasını dindiremez / Baba , benim kalbime sensiz kimse giremez","En büyük bahtiyarlık yasını dindiremez / Baba , benim kalbime sensiz kimse giremez",,,True,1.0
1421.test,Soğuk yüzünü dağladı .,Soğuk yüzünü dağladı .,Soğuk yüzünü dağladı .,,,True,1.0
1422.test,Ben dahi başka bir diyara gitmek için izin talep ederim .,Ben dahi başka bir diyara gitmek için izin talep ederim .,Ben dahi başka bir diyara gitmek için izin talep ederim .,,,True,1.0
1423.test,"Dâhiliye nezaretine yazarlar , orası lazım gelen muameleyi yapar .","Dâhiliye nezaretine yazarlar , orası lazım gelen muameleyi yapar .","Dâhiliye nezaretine yazarlar , orası lazım gelen muameleyi yapar .",,,True,1.0
1424.test,Eskiden hem bir dairede beraber bulunmuşlar hem de silah arkadaşlığı etmişlerdi .,Eskiden hem bir dairede beraber bulunmuşlar hem de silah arkadaşlığı etmişlerdi .,Eskiden hem bir dairede beraber bulunmuşlar hem de silah arkadaşlığı etmişlerdi .,,,True,1.0
1425.test,Serkeşliklerden vazgeçerek edep ve itaat dairesine dönünüz !,Serkeşliklerden vazgeçerek edep ve itaat dairesine dönünüz !,Serkeşliklerden vazgeçerek edep ve itaat dairesine dönünüz !,,,True,1.0
1426.test,"Burada , kırk beş dakika kadar , elleri daima kelepçeli , bir koltukta bekleyiş veya bekletiliş .","Burada , kırk beş dakika kadar , elleri daima kelepçeli , bir koltukta bekleyiş veya bekletiliş .","Burada , kırk beş dakika kadar , elleri daima kelepçeli , bir koltukta bekleyiş veya bekletiliş .",,,True,1.0
1427.test,"Cılız dallar , yeşili fersiz , tırnak kadar yapraklar !","Cılız dallar , yeşili fersiz , tırnak kadar yapraklar !","Cılız dallar , yeşili fersiz , tırnak kadar yapraklar !",,,True,1.0
1428.test,Köpek mi daladı seni ?,Köpek mi daladı seni ?,Köpek mi daladı seni ?,,,True,1.0
1429.test,"Dışarıda nemli bir rüzgâr esiyordu , dalgalar durulmamış , yalnız biraz ağırlaşmıştı .","Dışarıda nemli bir rüzgâr esiyordu , dalgalar durulmamış , yalnız biraz ağırlaşmıştı .","Dışarıda nemli bir rüzgâr esiyordu , dalgalar durulmamış , yalnız biraz ağırlaşmıştı .",,,True,1.0
1430.test,Geniş dalgalarla uzanıp giden ovaların yüzünde ne bir köy görünüyor ne de ufacık olsun bir ağaç .,Geniş dalgalarla uzanıp giden ovaların yüzünde ne bir köy görünüyor ne de ufacık olsun bir ağaç .,Geniş dalgalarla uzanıp giden ovaların yüzünde ne bir köy görünüyor ne de ufacık olsun bir ağaç .,,,True,1.0
1431.test,Kırmızı ışığın dalga boyu ( boşlukta veya havada ) 0.7 mikrondur .,Kırmızı ışığın dalga boyu ( boşlukta veya havada ) 0.7 mikrondur .,Kırmızı ışığın dalga boyu ( boşlukta veya havada ) 0 . 7 mikrondur .,0.7,"7, 0",False,0.786
1432.test,"Birdenbire , ovaların sessizliği içinde dalga dalga yükselen bir türkü başladı .","Birdenbire , ovaların sessizliği içinde dalga dalga yükselen bir türkü başladı .","Birdenbire , ovaların sessizliği içinde dalga dalga yükselen bir türkü başladı .",,,True,1.0
1433.test,Lakin deniz görmemiş bu insanların ilk dalgalanmada güverteyi berbat edişlerini müşahede etmeniz kaçınılmaz .,Lakin deniz görmemiş bu insanların ilk dalgalanmada güverteyi berbat edişlerini müşahede etmeniz kaçınılmaz .,Lakin deniz görmemiş bu insanların ilk dalgalanmada güverteyi berbat edişlerini müşahede etmeniz kaçınılmaz .,,,True,1.0
1434.test,Dalgalı kumaş .,Dalgalı kumaş .,Dalgalı kumaş .,,,True,1.0
1435.test,"Balık adamlıkta yirmi yıllık tecrübesine , ustalık ve alışkanlığına rağmen bir tuhaf heyecan duyuyordu .","Balık adamlıkta yirmi yıllık tecrübesine , ustalık ve alışkanlığına rağmen bir tuhaf heyecan duyuyordu .","Balık adamlıkta yirmi yıllık tecrübesine , ustalık ve alışkanlığına rağmen bir tuhaf heyecan duyuyordu .",,,True,1.0
1436.test,"Bir süre susuyor , sonra dalgın konuşuyor .","Bir süre susuyor , sonra dalgın konuşuyor .","Bir süre susuyor , sonra dalgın konuşuyor .",,,True,1.0
1437.test,"Masadakiler eğlenirlerken vali dalgınlaşmıştı , pek dinlemiyordu konuşulanları .","Masadakiler eğlenirlerken vali dalgınlaşmıştı , pek dinlemiyordu konuşulanları .","Masadakiler eğlenirlerken vali dalgınlaşmıştı , pek dinlemiyordu konuşulanları .",,,True,1.0
1438.test,O gün güpegündüz İstanbul'un üstünde düşman tayyareleri dolaştılar .,O gün güpegündüz İstanbul'un üstünde düşman tayyareleri dolaştılar .,O gün güpegündüz İstanbul'un üstünde düşman tayyareleri dolaştılar .,,,True,1.0
1439.test,Süvariler dalkılıç hücuma geçtiler .,Süvariler dalkılıç hücuma geçtiler .,Süvariler dalkılıç hücuma geçtiler .,,,True,1.0
1440.test,Onun derdi de dallı budaklı olur .,Onun derdi de dallı budaklı olur .,Onun derdi de dallı budaklı olur .,,,True,1.0
1441.test,Hızla içeri dalıp mumun başında duran adama doğru iki adım attı .,Hızla içeri dalıp mumun başında duran adama doğru iki adım attı .,Hızla içeri dalıp mumun başında duran adama doğru iki adım attı .,,,True,1.0
1442.test,Yemekten sonra yine tatlı tatlı memleket yârenliğine daldık kahvede .,Yemekten sonra yine tatlı tatlı memleket yârenliğine daldık kahvede .,Yemekten sonra yine tatlı tatlı memleket yârenliğine daldık kahvede .,,,True,1.0
1443.test,Dalya yüz !,Dalya yüz !,Dalya yüz !,,,True,1.0
1444.test,"Hekim kendisine üç ay , tam üç ay damdan dışarı çıkmaya izin vermemişti .","Hekim kendisine üç ay , tam üç ay damdan dışarı çıkmaya izin vermemişti .","Hekim kendisine üç ay , tam üç ay damdan dışarı çıkmaya izin vermemişti .",,,True,1.0
1445.test,Gürültüsüz oyun isterseniz gelin damaya .,Gürültüsüz oyun isterseniz gelin damaya .,Gürültüsüz oyun isterseniz gelin damaya .,,,True,1.0
1446.test,Zengin bir altın damarı .,Zengin bir altın damarı .,Zengin bir altın damarı .,,,True,1.0
1447.test,Damarlı mermer .,Damarlı mermer .,Damarlı mermer .,,,True,1.0
1448.test,Damatlık elbise .,Damatlık elbise .,Damatlık elbise .,,,True,1.0
1449.test,Hayvanı damgalamak .,Hayvanı damgalamak .,Hayvanı damgalamak .,,,True,1.0
1450.test,Elime bir damla yağmur düştü .,Elime bir damla yağmur düştü .,Elime bir damla yağmur düştü .,,,True,1.0
1451.test,Damladan ölmüş .,Damladan ölmüş .,Damladan ölmüş .,,,True,1.0
1452.test,Su damlacıklarının pırıl pırıl ışıldayışı büyüleyici ama kitaplar da ıslanmakta .,Su damlacıklarının pırıl pırıl ışıldayışı büyüleyici ama kitaplar da ıslanmakta .,Su damlacıklarının pırıl pırıl ışıldayışı büyüleyici ama kitaplar da ıslanmakta .,,,True,1.0
1453.test,Musluk damlıyor .,Musluk damlıyor .,Musluk damlıyor .,,,True,1.0
1454.test,Taş yığınlarının yanında damsız birkaç ev kümesi etrafında bir gölge kırık bir tencereyi kaynatıyor .,Taş yığınlarının yanında damsız birkaç ev kümesi etrafında bir gölge kırık bir tencereyi kaynatıyor .,Taş yığınlarının yanında damsız birkaç ev kümesi etrafında bir gölge kırık bir tencereyi kaynatıyor .,,,True,1.0
1455.test,Dandini yavrum hoppala !,Dandini yavrum hoppala !,Dandini yavrum hoppala !,,,True,1.0
1456.test,Bu dangalağın hiçbir şeyden haberi yoktu .,Bu dangalağın hiçbir şeyden haberi yoktu .,Bu dangalağın hiçbir şeyden haberi yoktu .,,,True,1.0
1457.test,Bu işte şike var .,Bu işte şike var .,Bu işte şike var .,,,True,1.0
1458.test,O andan sonra gecenin birine kadar dans ediyoruz .,O andan sonra gecenin birine kadar dans ediyoruz .,O andan sonra gecenin birine kadar dans ediyoruz .,,,True,1.0
1459.test,"Gözlerini açıp Maviş Hanımı elinde tığ , pencerenin önüne oturmuş , sabırla dantel örüyor görmüyor mu ?","Gözlerini açıp Maviş Hanımı elinde tığ , pencerenin önüne oturmuş , sabırla dantel örüyor görmüyor mu ?","Gözlerini açıp Maviş Hanımı elinde tığ , pencerenin önüne oturmuş , sabırla dantel örüyor görmüyor mu ?",,,True,1.0
1460.test,"Hoyrat bir rüzgâr bütün gün tozu dumanına katmış , solukları kesmiş , göğüsleri daraltmıştı .","Hoyrat bir rüzgâr bütün gün tozu dumanına katmış , solukları kesmiş , göğüsleri daraltmıştı .","Hoyrat bir rüzgâr bütün gün tozu dumanına katmış , solukları kesmiş , göğüsleri daraltmıştı .",,,True,1.0
1461.test,"Bu , nereden ve kimden geldiği belli olmayan darbe son kalkınma ümitlerini de silip süpürmüştü .","Bu , nereden ve kimden geldiği belli olmayan darbe son kalkınma ümitlerini de silip süpürmüştü .","Bu , nereden ve kimden geldiği belli olmayan darbe son kalkınma ümitlerini de silip süpürmüştü .",,,True,1.0
1462.test,Bu dargınlığa onun da canı sıkıldı .,Bu dargınlığa onun da canı sıkıldı .,Bu dargınlığa onun da canı sıkıldı .,,,True,1.0
1463.test,"Herkeste darlaştıkça bizim evimizde kahve , un , şeker bollaştı .","Herkeste darlaştıkça bizim evimizde kahve , un , şeker bollaştı .","Herkeste darlaştıkça bizim evimizde kahve , un , şeker bollaştı .",,,True,1.0
1464.test,"İki ile ikiyi çarparsak , dört eder .","İki ile ikiyi çarparsak , dört eder .","İki ile ikiyi çarparsak , dört eder .",,,True,1.0
1465.test,Hizmetçide bir darüleytam kız talebesi güzelliği vardı .,Hizmetçide bir darüleytam kız talebesi güzelliği vardı .,Hizmetçide bir darüleytam kız talebesi güzelliği vardı .,,,True,1.0
1466.test,O kırkyıllık davada beyhude akıntıya kürek çekmişiz .,O kırkyıllık davada beyhude akıntıya kürek çekmişiz .,O kırkyıllık davada beyhude akıntıya kürek çekmişiz .,,,True,1.0
1467.test,Evin önünde birkaç davar geviş getiriyordu .,Evin önünde birkaç davar geviş getiriyordu .,Evin önünde birkaç davar geviş getiriyordu .,,,True,1.0
1468.test,"Büyük hanın altında sıra kahveler vardır ya ; her birinde laakal iki , üç dava vekiline tesadüf edilir .","Büyük hanın altında sıra kahveler vardır ya ; her birinde laakal iki , üç dava vekiline tesadüf edilir .","Büyük hanın altında sıra kahveler vardır ya ; her birinde laakal iki , üç dava vekiline tesadüf edilir .",,,True,1.0
1469.test,Hastalığı davet ediyor .,Hastalığı davet ediyor .,Hastalığı davet ediyor .,,,True,1.0
1470.test,"Saat kaçtı bilmiyorum , lambalar söndü / Anladım ki davetliler evlere döndü","Saat kaçtı bilmiyorum , lambalar söndü / Anladım ki davetliler evlere döndü","Saat kaçtı bilmiyorum , lambalar söndü / Anladım ki davetliler evlere döndü",,,True,1.0
1471.test,Bana karşı olan muamelesini beğenmedim .,Bana karşı olan muamelesini beğenmedim .,Bana karşı olan muamelesini beğenmedim .,,,True,1.0
1472.test,Hiç gerekmezken dönüyor ve onu yeni görmüş gibi davranıyor .,Hiç gerekmezken dönüyor ve onu yeni görmüş gibi davranıyor .,Hiç gerekmezken dönüyor ve onu yeni görmüş gibi davranıyor .,,,True,1.0
1473.test,"Kalbine bu üzüntü düşünce duramadı , ayağa kalkıp gitmeye davrandı .","Kalbine bu üzüntü düşünce duramadı , ayağa kalkıp gitmeye davrandı .","Kalbine bu üzüntü düşünce duramadı , ayağa kalkıp gitmeye davrandı .",,,True,1.0
1474.test,Yalıda panjurları açık bir pencereye / Sarmaşıklar içinden bir merdiven dayalı .,Yalıda panjurları açık bir pencereye / Sarmaşıklar içinden bir merdiven dayalı .,Yalıda panjurları açık bir pencereye / Sarmaşıklar içinden bir merdiven dayalı .,,,True,1.0
1475.test,Kürekleri iskeleye dayayarak bütün hızıyla itti .,Kürekleri iskeleye dayayarak bütün hızıyla itti .,Kürekleri iskeleye dayayarak bütün hızıyla itti .,,,True,1.0
1476.test,"Tezgâha giden garson , önüme koca bir kadeh rakı dayadı .","Tezgâha giden garson , önüme koca bir kadeh rakı dayadı .","Tezgâha giden garson , önüme koca bir kadeh rakı dayadı .",,,True,1.0
1477.test,Annem pek yorgun bir saatinde değilse bu tutturmalarıma sabır gösterirdi .,Annem pek yorgun bir saatinde değilse bu tutturmalarıma sabır gösterirdi .,Annem pek yorgun bir saatinde değilse bu tutturmalarıma sabır gösterirdi .,,,True,1.0
1478.test,"Başarısızlık benim bilmediğim bir virüs , buna karşı direncim yok .","Başarısızlık benim bilmediğim bir virüs , buna karşı direncim yok .","Başarısızlık benim bilmediğim bir virüs , buna karşı direncim yok .",,,True,1.0
1479.test,Bu kumaş çok dayandı,Bu kumaş çok dayandı,Bu kumaş çok dayandı,,,True,1.0
1480.test,"Laikliği korumak için kanun kuvvetine mi , eğitim ve telkin kuvvetine mi dayanmalıyız ?","Laikliği korumak için kanun kuvvetine mi , eğitim ve telkin kuvvetine mi dayanmalıyız ?","Laikliği korumak için kanun kuvvetine mi , eğitim ve telkin kuvvetine mi dayanmalıyız ?",,,True,1.0
1481.test,"Gurbetten gelmişim yorgunum , hancı .","Gurbetten gelmişim yorgunum , hancı .","Gurbetten gelmişim yorgunum , hancı .",,,True,1.0
1482.test,Bu proje sonunda bize dayanacak .,Bu proje sonunda bize dayanacak .,Bu proje sonunda bize dayanacak .,,,True,1.0
1483.test,"Ertesi gün dayattı , ben onu almam diye .","Ertesi gün dayattı , ben onu almam diye .","Ertesi gün dayattı , ben onu almam diye .",,,True,1.0
1484.test,Bizim dayı kızları çok şımarıktır .,Bizim dayı kızları çok şımarıktır .,Bizim dayı kızları çok şımarıktır .,,,True,1.0
1485.test,"Polisler bu arada , kurtulmak için çırpınan ve debelenen Sadi'nin ceplerini arıyorlardı .","Polisler bu arada , kurtulmak için çırpınan ve debelenen Sadi'nin ceplerini arıyorlardı .","Polisler bu arada , kurtulmak için çırpınan ve debelenen Sadi'nin ceplerini arıyorlardı .",,,True,1.0
1486.test,"Çoğunun , kompleksli , iddiacı ve dediğim dedikçi olduğunu müşahede edeceksiniz .","Çoğunun , kompleksli , iddiacı ve dediğim dedikçi olduğunu müşahede edeceksiniz .","Çoğunun , kompleksli , iddiacı ve dediğim dedikçi olduğunu müşahede edeceksiniz .",,,True,1.0
1487.test,"İlk defa bu fikir , bir fikir olmaktan çıktı .","İlk defa bu fikir , bir fikir olmaktan çıktı .","İlk defa bu fikir , bir fikir olmaktan çıktı .",,,True,1.0
1488.test,Özürlü kumaş .,Özürlü kumaş .,Özürlü kumaş .,,,True,1.0
1489.test,"Bence ziyan olmuş , eski deyimiyle heder olmuş bir değerdir .","Bence ziyan olmuş , eski deyimiyle heder olmuş bir değerdir .","Bence ziyan olmuş , eski deyimiyle heder olmuş bir değerdir .",,,True,1.0
1490.test,"Son yıllarda dürüstlük , namus gibi değer yargılarına her fırsatta başkaldırmaktan hoşlananlar çoğalmış olabilir .","Son yıllarda dürüstlük , namus gibi değer yargılarına her fırsatta başkaldırmaktan hoşlananlar çoğalmış olabilir .","Son yıllarda dürüstlük , namus gibi değer yargılarına her fırsatta başkaldırmaktan hoşlananlar çoğalmış olabilir .",,,True,1.0
1491.test,Topun rakete teması burada açık bir şekilde görünüyor,Topun rakete teması burada açık bir şekilde görünüyor,Topun rakete teması burada açık bir şekilde görünüyor,,,True,1.0
1492.test,Su değirmeni .,Su değirmeni .,Su değirmeni .,,,True,1.0
1493.test,Yasanın değişik onuncu maddesi gereğince oldu .,Yasanın değişik onuncu maddesi gereğince oldu .,Yasanın değişik onuncu maddesi gereğince oldu .,,,True,1.0
1494.test,Hiç değişiğim kalmadı .,Hiç değişiğim kalmadı .,Hiç değişiğim kalmadı .,,,True,1.0
1495.test,Eskiler arasında duvardaki saatli maarif takvimleri de değişmiş oluyordu .,Eskiler arasında duvardaki saatli maarif takvimleri de değişmiş oluyordu .,Eskiler arasında duvardaki saatli maarif takvimleri de değişmiş oluyordu .,,,True,1.0
1496.test,"Bu ayakkabı sana küçük , değiştir .","Bu ayakkabı sana küçük , değiştir .","Bu ayakkabı sana küçük , değiştir .",,,True,1.0
1497.test,"Tuvalet onu ne değiştirmiş , gençliğinin cazibesini , vücudunu , gözlerinin rengini nasıl belli etmişti !","Tuvalet onu ne değiştirmiş , gençliğinin cazibesini , vücudunu , gözlerinin rengini nasıl belli etmişti !","Tuvalet onu ne değiştirmiş , gençliğinin cazibesini , vücudunu , gözlerinin rengini nasıl belli etmişti !",,,True,1.0
1498.test,Benim ömrümün üç günü üç yüz bin liraya değer .,Benim ömrümün üç günü üç yüz bin liraya değer .,Benim ömrümün üç günü üç yüz bin liraya değer .,,,True,1.0
1499.test,Bu kahve değdi doğrusu .,Bu kahve değdi doğrusu .,Bu kahve değdi doğrusu .,,,True,1.0
1500.test,Bütün dünyaya değer gözlerin .,Bütün dünyaya değer gözlerin .,Bütün dünyaya değer gözlerin .,,,True,1.0
1501.test,Hepimiz Mustafa Kemal'in askerlik dehasına inanırdık .,Hepimiz Mustafa Kemal'in askerlik dehasına inanırdık .,Hepimiz Mustafa Kemal'in askerlik dehasına inanırdık .,,,True,1.0
1502.test,"Hücuma uğrayan ihtiyar , odayı sallayan dehhaş bir öfkeyle kızının saçlarını yakaladı ve yere çöktürdü .","Hücuma uğrayan ihtiyar , odayı sallayan dehhaş bir öfkeyle kızının saçlarını yakaladı ve yere çöktürdü .","Hücuma uğrayan ihtiyar , odayı sallayan dehhaş bir öfkeyle kızının saçlarını yakaladı ve yere çöktürdü .",,,True,1.0
1503.test,Sen büyüdükçe dehşet bir şey oluyorsun .,Sen büyüdükçe dehşet bir şey oluyorsun .,Sen büyüdükçe dehşet bir şey oluyorsun .,,,True,1.0
1504.test,Dehşetli bir kâbusa tutulmuşların kıvrandıran ızdırabını duyuyorum .,Dehşetli bir kâbusa tutulmuşların kıvrandıran ızdırabını duyuyorum .,Dehşetli bir kâbusa tutulmuşların kıvrandıran ızdırabını duyuyorum .,,,True,1.0
1505.test,Fakat son zamanlarda zuhur eden sembolist yahut dekadan edebiyatlar terbiye noktainazarından muzır amillerdendir .,Fakat son zamanlarda zuhur eden sembolist yahut dekadan edebiyatlar terbiye noktainazarından muzır amillerdendir .,Fakat son zamanlarda zuhur eden sembolist yahut dekadan edebiyatlar terbiye noktainazarından muzır amillerdendir .,,,True,1.0
1506.test,"Dekor , hayatın sahneleri kadar değişken olmalıydı .","Dekor , hayatın sahneleri kadar değişken olmalıydı .","Dekor , hayatın sahneleri kadar değişken olmalıydı .",,,True,1.0
1507.test,Delegasyonumuz aleyhine çalakalem bir polemiğe girişmiş bulunuyordu .,Delegasyonumuz aleyhine çalakalem bir polemiğe girişmiş bulunuyordu .,Delegasyonumuz aleyhine çalakalem bir polemiğe girişmiş bulunuyordu .,,,True,1.0
1508.test,Bu defterin içine ne delice saadetler yazmıştı .,Bu defterin içine ne delice saadetler yazmıştı .,Bu defterin içine ne delice saadetler yazmıştı .,,,True,1.0
1509.test,Delici bakış .,Delici bakış .,Delici bakış .,,,True,1.0
1510.test,"Küçük çocuk , kulübenin kenarına yığılmış taşlardan yukarıda bir deliğe sıkışmıştı .","Küçük çocuk , kulübenin kenarına yığılmış taşlardan yukarıda bir deliğe sıkışmıştı .","Küçük çocuk , kulübenin kenarına yığılmış taşlardan yukarıda bir deliğe sıkışmıştı .",,,True,1.0
1511.test,"Hangi evden istedilerse gittim , dama çıktım , akan delik kiremidi buldum , yerine sağlam kiremit koydum .","Hangi evden istedilerse gittim , dama çıktım , akan delik kiremidi buldum , yerine sağlam kiremit koydum .","Hangi evden istedilerse gittim , dama çıktım , akan delik kiremidi buldum , yerine sağlam kiremit koydum .",,,True,1.0
1512.test,"Bütün bu işlemler sona erdiğinde , koca arazi yüzlerce köstebeğin saldırısına uğramışçasına delik deşikti .","Bütün bu işlemler sona erdiğinde , koca arazi yüzlerce köstebeğin saldırısına uğramışçasına delik deşikti .","Bütün bu işlemler sona erdiğinde , koca arazi yüzlerce köstebeğin saldırısına uğramışçasına delik deşikti .",,,True,1.0
1513.test,Sokaklarda delikli Mihaliç peynirinden nane suyuna kadar ne görse alıyordu .,Sokaklarda delikli Mihaliç peynirinden nane suyuna kadar ne görse alıyordu .,Sokaklarda delikli Mihaliç peynirinden nane suyuna kadar ne görse alıyordu .,,,True,1.0
